set	run	event	block	trial	condition	sequence	onset_s
set2	1	listen	7	1	speaking	installed installed installed	178.010817527771
set2	1	imagery	7	1	speaking	imagined_articulation.png	180.993995428085
set2	1	listen	7	2	speaking	statue carbon carbon	184.010504484177
set2	1	imagery	7	2	speaking	imagined_articulation.png	186.993682384491
set2	1	listen	7	3	speaking	installed carbon installed	190.010213375092
set2	1	imagery	7	3	speaking	imagined_articulation.png	192.993370294571
set2	1	rest	7	NaN	REST		196.009879589081
set2	1	listen	8	1	hearing	carbon carbon installed	206.00935959816
set2	1	imagery	8	1	hearing	imagined_hearing.png	208.992538690567
set2	1	listen	8	2	hearing	statue statue statue	212.00904750824
set2	1	imagery	8	2	hearing	imagined_hearing.png	214.992226362228
set2	1	listen	8	3	hearing	carbon installed installed	218.008736371994
set2	1	imagery	8	3	hearing	imagined_hearing.png	220.991914510727
set2	1	rest	8	NaN	REST		224.008429527283
set2	1	listen	9	1	speaking	statue carbon carbon	234.007905483246
set2	1	imagery	9	1	speaking	imagined_articulation.png	237.007750511169
set2	1	listen	9	2	speaking	carbon carbon carbon	240.007594347
set2	1	imagery	9	2	speaking	imagined_articulation.png	243.007439613342
set2	1	listen	9	3	speaking	statue carbon statue	246.007283449173
set2	1	imagery	9	3	speaking	imagined_articulation.png	249.007128477097
set2	1	rest	9	NaN	REST		252.006972551346
set2	1	listen	10	1	speaking	installed statue statue	262.006455421448
set2	1	imagery	10	1	speaking	imagined_articulation.png	265.006299495697
set2	1	listen	10	2	speaking	carbon statue carbon	268.006144762039
set2	1	imagery	10	2	speaking	imagined_articulation.png	271.005989551544
set2	1	listen	10	3	speaking	carbon installed installed	274.005834341049
set2	1	imagery	10	3	speaking	imagined_articulation.png	277.005679368973
set2	1	rest	10	NaN	REST		280.005545377731
set2	1	listen	11	1	speaking	statue installed statue	290.005007505417
set2	1	imagery	11	1	speaking	imagined_articulation.png	293.00485253334
set2	1	listen	11	2	speaking	carbon carbon installed	296.004697561264
set2	1	imagery	11	2	speaking	imagined_articulation.png	299.004564523697
set2	1	listen	11	3	speaking	carbon installed statue	302.004387617111
set2	1	imagery	11	3	speaking	imagined_articulation.png	305.004233598709
set2	1	rest	11	NaN	REST		308.004078388214
set2	1	listen	12	1	hearing	installed carbon carbon	318.003562688828
set2	1	imagery	12	1	hearing	imagined_hearing.png	321.003408670425
set2	1	listen	12	2	hearing	installed carbon statue	324.00325345993
set2	1	imagery	12	2	hearing	imagined_hearing.png	327.003099441528
set2	1	listen	12	3	hearing	statue installed statue	330.00294470787
set2	1	imagery	12	3	hearing	imagined_hearing.png	333.002791404724
set2	1	rest	12	NaN	REST		336.01930141449
set2	1	listen	13	1	speaking	statue carbon installed	346.002121686935
set2	1	imagery	13	1	speaking	imagined_articulation.png	349.001967668533
set2	1	listen	13	2	speaking	installed statue carbon	352.018478393555
set2	1	imagery	13	2	speaking	imagined_articulation.png	355.001658678055
set2	1	listen	13	3	speaking	carbon installed statue	358.01817035675
set2	1	imagery	13	3	speaking	imagined_articulation.png	361.001349449158
set2	1	rest	13	NaN	REST		364.017861366272
set2	1	listen	14	1	hearing	installed carbon carbon	374.017348766327
set2	1	imagery	14	1	hearing	imagined_hearing.png	377.000528335571
set2	1	listen	14	2	hearing	statue carbon carbon	380.017040729523
set2	1	imagery	14	2	hearing	imagined_hearing.png	383.000220298767
set2	1	listen	14	3	hearing	statue carbon statue	386.016753673553
set2	1	imagery	14	3	hearing	imagined_hearing.png	388.999912500381
set2	1	rest	14	NaN	REST		392.016424417496
